bonferroni_p_value,bootstrap_lower,bootstrap_upper,data_source,economic_result_basis,execution_cost_block,family,largest_contribution,losses,matched_events,matched_matches,mean_pnl,net_pnl,numeric_provenance,object,pnl_without_largest,q_value,raw_p_value,reject_reason,rule_id,sample_count,selection_eligible,time_interval,unit,wins
1.0,-47.82498749999999,24.223837499999966,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,555,1684,1684,-0.006814429928741089,-11.475499999999993,OBSERVED_VALUE,all_training_conditions,-10.550499999999996,0.9720775371442447,0.7397260273972602,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1129
1.0,-51.72625,20.708399999999973,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7877212278772123,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-44.389599999999994,28.62932499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,552,1686,1686,-0.004642348754448408,-7.827000000000016,OBSERVED_VALUE,all_training_conditions,-6.901999999999998,0.9720775371442447,0.666933306669333,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1134
1.0,-48.270549999999986,24.672687499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,555,1684,1684,-0.007057897862232775,-11.885499999999993,OBSERVED_VALUE,all_training_conditions,-10.960499999999996,0.9720775371442447,0.7317268273172682,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1129
1.0,-50.483287499999996,21.2916875,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,all_training_conditions,-13.587999999999997,0.9720775371442447,0.786021397860214,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-50.019999999999996,21.715075,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,all_training_conditions,-12.928999999999998,0.9720775371442447,0.7838216178382161,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-43.021187499999996,22.34681249999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,all_training_conditions,-9.366499999999998,0.9720775371442447,0.7341265873412659,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-51.82626249999999,21.357174999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7935206479352065,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-39.12412499999999,17.54004999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7709229077092291,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-27.0081875,18.29727499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.6345365463453655,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-52.76712499999998,21.070649999999958,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7886211378862114,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_ge_0.0125,1,False,UNKNOWN,record,1123
1.0,-52.299600000000005,21.718787499999962,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7938206179382061,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_ge_0.2905,1,False,UNKNOWN,record,1123
1.0,-52.5776625,19.359762499999988,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,560,1679,1679,-0.009957415128052427,-16.718500000000024,OBSERVED_VALUE,all_training_conditions,-15.803499999999996,0.9799762880854771,0.8202179782021798,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_ge_0.51,1,False,UNKNOWN,record,1119
1.0,-9.4328875,27.257699999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,111,615,615,0.014755284552845555,9.074500000000016,OBSERVED_VALUE,all_training_conditions,9.9895,0.9720775371442447,0.17018298170182983,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_ge_0.7315,1,False,UNKNOWN,record,504
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_lt_0.989__and__path_high_ge_0.989,1,False,UNKNOWN,record,0
1.0,-24.804337499999995,12.20066249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,492,605,605,-0.01059090909090911,-6.407500000000011,OBSERVED_VALUE,all_training_conditions,-7.3225,0.9720775371442447,0.7513248675132487,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_lt_0.2905,1,False,UNKNOWN,record,113
1.0,-21.731049999999993,51.9350375,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,1123,1686,1686,0.008871886120996444,14.958000000000006,OBSERVED_VALUE,all_training_conditions,14.043,0.9720775371442447,0.20677932206779323,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_lt_0.51,1,False,UNKNOWN,record,563
1.0,-64.1086875,9.673637499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,896,1686,1686,-0.016078291814946643,-27.10800000000004,OBSERVED_VALUE,all_training_conditions,-28.02299999999999,0.9830077598300776,0.9274072592740726,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_lt_0.7315,1,False,UNKNOWN,record,790
1.0,-52.51668749999998,20.218362499999987,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7892210778922107,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_high_lt_0.989,1,False,UNKNOWN,record,1123
1.0,-51.320762499999994,21.690062499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7962203779622038,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_ge_0.011,1,False,UNKNOWN,record,1123
1.0,-51.75529999999999,20.9595625,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7897210278972103,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_ge_0.2665,1,False,UNKNOWN,record,1123
1.0,-52.53479999999999,21.2715125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7954204579542046,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_ge_0.49,1,False,UNKNOWN,record,1123
1.0,-11.598674999999998,24.440937499999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,113,606,606,0.011052805280528096,6.698000000000026,OBSERVED_VALUE,all_training_conditions,7.6129999999999995,0.9720775371442447,0.2405759424057594,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_ge_0.7095,1,False,UNKNOWN,record,493
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5049495050494951,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_ge_0.9875,1,False,UNKNOWN,record,1
1.0,-27.157125,8.646024999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,501,610,610,-0.0154114754098361,-9.401000000000021,OBSERVED_VALUE,all_training_conditions,-10.315999999999999,0.9799762880854771,0.8494150584941506,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_lt_0.2665,1,False,UNKNOWN,record,109
1.0,-22.94677499999999,48.7567125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,1121,1676,1676,0.007591587112171836,12.723499999999998,OBSERVED_VALUE,all_training_conditions,11.808499999999999,0.9720775371442447,0.24267573242675733,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_lt_0.49,1,False,UNKNOWN,record,555
1.0,-65.8225375,7.5459374999999875,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,941,1686,1686,-0.017469750889679697,-29.453999999999972,OBSERVED_VALUE,all_training_conditions,-30.368999999999993,0.9830077598300776,0.9466053394660534,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_lt_0.7095,1,False,UNKNOWN,record,745
1.0,-52.03458750000001,20.690924999999986,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,564,1686,1686,-0.009064650059311976,-15.28299999999999,OBSERVED_VALUE,all_training_conditions,-14.367999999999999,0.9720775371442447,0.7905209479052094,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__path_low_lt_0.9875,1,False,UNKNOWN,record,1122
1.0,-48.939287500000006,24.021712499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1678,1678,-0.007619487485101313,-12.785500000000003,OBSERVED_VALUE,all_training_conditions,-11.860499999999995,0.9720775371442447,0.7604239576042395,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_ge_0,1,False,UNKNOWN,record,1124
1.0,-57.86786249999999,3.900962499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,607,1276,1276,-0.02089694357366768,-26.66449999999996,OBSERVED_VALUE,all_training_conditions,-25.7395,0.9830077598300776,0.9534046595340466,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_ge_0.0138682417455,1,False,UNKNOWN,record,669
1.0,-35.893812499999974,16.834674999999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,524,936,936,-0.009852029914529931,-9.221500000000015,OBSERVED_VALUE,all_training_conditions,-10.146500000000003,0.9720775371442447,0.75002499750025,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_ge_0.0332983334177,1,False,UNKNOWN,record,412
1.0,-16.89375,23.311937499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,382,583,583,0.004589193825042877,2.6754999999999973,OBSERVED_VALUE,all_training_conditions,1.7505000000000013,0.9720775371442447,0.39856014398560147,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_ge_0.0694710322181,1,False,UNKNOWN,record,201
1.0,-0.0795,-0.0795,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.0795,1,1,1,-0.0795,-0.0795,OBSERVED_VALUE,all_training_conditions,0.0,1.0,1.0,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_ge_2.32041788338,1,False,UNKNOWN,record,0
1.0,-13.227562499999998,34.38244999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.91,223,761,761,0.014203022339027602,10.808500000000006,OBSERVED_VALUE,all_training_conditions,11.718499999999999,0.9720775371442447,0.18708129187081293,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_lt_0.0138682417455,1,False,UNKNOWN,record,538
1.0,-29.288275000000002,31.101237500000007,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,358,1171,1171,0.0010128095644747971,1.1859999999999875,OBSERVED_VALUE,all_training_conditions,2.1110000000000015,0.9720775371442447,0.46485351464853514,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_lt_0.0332983334177,1,False,UNKNOWN,record,813
1.0,-49.215174999999995,20.289449999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,504,1541,1541,-0.009297858533419827,-14.327999999999951,OBSERVED_VALUE,all_training_conditions,-13.403000000000002,0.9720775371442447,0.7946205379462054,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_lt_0.0694710322181,1,False,UNKNOWN,record,1037
1.0,-49.28555,23.48336249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1678,1678,-0.007619487485101313,-12.785500000000003,OBSERVED_VALUE,all_training_conditions,-11.860499999999995,0.9720775371442447,0.7545245475452454,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__realized_volatility_lt_2.32041788338,1,False,UNKNOWN,record,1124
1.0,-51.88563750000001,20.675524999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7981201879812019,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_ge_-0.00186219739292,1,False,UNKNOWN,record,1123
1.0,-51.3974125,20.29051249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7901209879012099,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_ge_-0.0747663551402,1,False,UNKNOWN,record,1123
1.0,-51.975575000000006,20.861012499999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7875212478752125,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_ge_-0.708333333333,1,False,UNKNOWN,record,1123
1.0,-19.747099999999993,21.703325,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.895,265,533,533,0.00208067542213884,1.1090000000000018,OBSERVED_VALUE,all_training_conditions,0.21400000000000086,0.9720775371442447,0.45715428457154283,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_ge_0.0633802816901,1,False,UNKNOWN,record,268
1.0,-0.038,-0.038,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.038,1,1,1,-0.038,-0.038,OBSERVED_VALUE,all_training_conditions,0.0,1.0,1.0,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_ge_1.81481481481,1,False,UNKNOWN,record,0
1.0,-45.666374999999995,20.96756249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,772,1394,1394,-0.008766140602582502,-12.220000000000008,OBSERVED_VALUE,all_training_conditions,-13.145000000000005,0.9720775371442447,0.7638236176382361,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_lt_-0.00186219739292,1,False,UNKNOWN,record,622
1.0,-20.953837499999995,19.452137499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,348,532,532,-0.001390977443609018,-0.7399999999999977,OBSERVED_VALUE,all_training_conditions,-1.665000000000002,0.9720775371442447,0.527947205279472,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_lt_-0.0747663551402,1,False,UNKNOWN,record,184
1.0,-52.180049999999994,20.934812499999985,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.788021197880212,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_lt_0.0633802816901,1,False,UNKNOWN,record,1123
1.0,-51.778549999999996,20.709562499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7945205479452054,FDR_NOT_SIGNIFICANT,current_price_lt_0.989__and__relative_change_lt_1.81481481481,1,False,UNKNOWN,record,1123
1.0,-47.43407500000001,25.419762499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.925,554,1684,1684,-0.006807304038004746,-11.463499999999993,OBSERVED_VALUE,all_training_conditions,-10.538499999999996,0.9720775371442447,0.7318268173182682,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1130
1.0,-35.9116125,20.346687499999984,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,341,1031,1031,-0.00773132880698352,-7.971000000000009,OBSERVED_VALUE,all_training_conditions,-7.046,0.9720775371442447,0.7127287271272873,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-23__and__level_eq_ATP,1,False,UNKNOWN,record,690
1.0,-26.432325,18.638837499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,213,653,653,-0.0053483920367534375,-3.492499999999995,OBSERVED_VALUE,all_training_conditions,-2.587499999999997,0.9720775371442447,0.626937306269373,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-23__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-48.19142499999999,24.689374999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.925,554,1684,1684,-0.006801365795724462,-11.453499999999995,OBSERVED_VALUE,all_training_conditions,-10.528499999999998,0.9720775371442447,0.7272272772722728,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1130
1.0,-38.918525,17.98026249999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,343,1031,1031,-0.01008438409311349,-10.397000000000007,OBSERVED_VALUE,all_training_conditions,-9.472,0.9720775371442447,0.7678232176782321,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-38__and__level_eq_ATP,1,False,UNKNOWN,record,688
1.0,-23.948924999999996,21.364525000000004,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,211,653,653,-0.0016179173047473265,-1.0565000000000042,OBSERVED_VALUE,all_training_conditions,-0.15149999999999708,0.9720775371442447,0.5484451554844516,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-38__and__level_eq_WTA,1,False,UNKNOWN,record,442
1.0,-52.65126249999999,21.328012499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7933206679332067,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-40.0979125,17.473012500000003,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7741225877412259,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-4388__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-27.206075000000006,18.583812499999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.6479352064793521,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-4388__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-44.721087499999996,28.420449999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.925,551,1686,1686,-0.004629300118623972,-7.8050000000000175,OBSERVED_VALUE,all_training_conditions,-6.88,0.9720775371442447,0.6625337466253375,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1135
1.0,-37.27901249999999,20.789124999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,341,1031,1031,-0.007744422890397689,-7.984500000000017,OBSERVED_VALUE,all_training_conditions,-7.0595000000000026,0.9720775371442447,0.7082291770822917,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-52__and__level_eq_ATP,1,False,UNKNOWN,record,690
1.0,-22.268274999999992,22.50806249999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,210,655,655,0.00027404580152671294,0.179499999999997,OBSERVED_VALUE,all_training_conditions,1.0845000000000018,0.9720775371442447,0.49755024497550243,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_-52__and__level_eq_WTA,1,False,UNKNOWN,record,445
1.0,-48.75257499999999,24.170437499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.925,554,1684,1684,-0.007044833729216149,-11.863499999999995,OBSERVED_VALUE,all_training_conditions,-10.938499999999998,0.9720775371442447,0.7382261773822618,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_300,1,False,UNKNOWN,record,1130
1.0,-36.28002500000001,20.767875,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,340,1031,1031,-0.00710572259941805,-7.326000000000009,OBSERVED_VALUE,all_training_conditions,-6.401000000000001,0.9720775371442447,0.6966303369663034,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_300__and__level_eq_ATP,1,False,UNKNOWN,record,691
1.0,-26.69656249999999,17.539374999999986,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,214,653,653,-0.0069486983154670775,-4.537500000000001,OBSERVED_VALUE,all_training_conditions,-3.6324999999999985,0.9720775371442447,0.6554344565543445,FDR_NOT_SIGNIFICANT,elapsed_seconds_ge_300__and__level_eq_WTA,1,False,UNKNOWN,record,439
1.0,-51.34054999999998,21.723512500000002,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,all_training_conditions,-13.587999999999997,0.9720775371442447,0.7838216178382161,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-37.9702625,19.32855,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,341,1013,1013,-0.009643139190523198,-9.7685,OBSERVED_VALUE,all_training_conditions,-8.8635,0.9720775371442447,0.7565243475652434,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-23__and__level_eq_ATP,1,False,UNKNOWN,record,672
1.0,-26.99707499999999,17.855587500000002,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,210,639,639,-0.007409233176838817,-4.734500000000004,OBSERVED_VALUE,all_training_conditions,-3.819499999999999,0.9720775371442447,0.6626337366263374,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-23__and__level_eq_WTA,1,False,UNKNOWN,record,429
